Date,Open,High,Low,Close,Adj Close,Volume,20d,50d,200d
2012-05-18,76.279999,77.629997,74.597145,75.76857,68.43335,183073100,81.53,84.22,65.45
2012-05-21,76.35714,80.220001,76.292854,80.182854,72.420273,157776500,81.45,84.27,65.58
2012-05-22,81.364288,81.982857,78.940002,79.567146,71.864166,173717600,81.43,84.28,65.71
2012-05-23,79.64286,81.828575,79.03286,81.508568,73.617638,146224400,81.15,84.29,65.87
2012-05-24,82.267143,82.35714,80.175713,80.760002,72.941528,124057500,80.85,84.22,66.0
2012-05-25,80.655716,80.835716,79.781425,80.327141,72.550591,82126800,80.55,84.15,66.15
2012-05-29,81.557144,82.0,80.758568,81.752853,73.83828,95127200,80.47,84.11,66.29
2012-05-30,81.314285,82.855713,80.937141,82.738571,74.728561,132357400,80.45,84.05,66.43
2012-05-31,82.96286,83.071426,81.637146,82.53286,74.542755,122918600,80.39,83.97,66.57
2012-06-01,81.308571,81.807144,80.074287,80.141426,72.382874,130246900,80.24,83.85,66.7
2012-06-04,80.214287,81.071426,78.35714,80.612854,72.80864,139248900,80.24,83.75,66.83
2012-06-05,80.181427,80.924286,79.761429,80.404289,72.62027,97053600,80.19,83.66,66.97
2012-06-06,81.110001,81.978569,80.785713,81.637146,73.73378,100363900,80.21,83.55,67.13
2012-06-07,82.470001,82.474289,81.5,81.674286,73.767319,94941700,80.23,83.43,67.28
2012-06-08,81.657143,82.940002,81.285713,82.902855,74.876953,86879100,80.3,83.33,67.43
2012-06-11,83.959999,84.071426,81.51857,81.595711,73.69635,147816200,80.33,83.21,67.57
2012-06-12,82.065712,82.374283,80.957146,82.308571,74.340187,108845100,80.46,83.15,67.71
2012-06-13,82.074287,82.639999,81.482857,81.737144,73.824089,73395000,80.59,83.02,67.85
2012-06-14,81.605713,81.928574,81.03714,81.647141,73.742783,86393300,80.78,82.85,67.98
2012-06-15,81.571426,82.08857,81.364288,82.01857,74.078285,83813800,81.09,82.71,68.11
2012-06-18,81.565712,83.984283,81.48143,83.682854,75.581421,110103000,81.49,82.57,68.25
2012-06-19,83.342857,84.285713,83.300003,83.915718,75.791748,90351100,81.67,82.43,68.4
2012-06-20,84.029999,84.178574,82.971428,83.677139,75.576248,89735800,81.88,82.31,68.55
2012-06-21,83.634285,84.031425,82.491432,82.524284,74.535019,81587800,81.93,82.17,68.69
2012-06-22,82.720001,83.169998,82.202858,83.157143,75.106621,71117900,82.05,82.05,68.83
2012-06-25,82.471428,82.828575,81.48143,81.538574,73.644737,76095600,82.11,81.96,68.97
2012-06-26,81.618568,82.07,81.047142,81.718575,73.807335,69134100,82.11,81.93,69.1
2012-06-27,82.14286,82.391426,81.702858,82.071426,74.126007,50749300,82.07,81.83,69.24
2012-06-28,81.667145,82.0,80.80143,81.292854,73.422813,70709100,82.01,81.72,69.37
2012-06-29,82.571426,83.428574,82.035713,83.428574,75.351761,105375200,82.18,81.71,69.51
2012-07-02,83.53286,84.781425,83.371429,84.645714,76.45108,100023000,82.38,81.77,69.66
2012-07-03,84.982857,85.714287,84.85714,85.629997,77.340065,60428200,82.64,81.84,69.8
2012-07-05,85.794289,87.762856,85.664284,87.134285,78.698715,121095800,82.92,81.99,69.94
2012-07-06,86.727142,86.919998,85.940002,86.554283,78.174866,104732600,83.16,81.97,70.08
2012-07-09,86.471428,87.699997,86.30143,87.69857,79.208366,94851400,83.4,81.99,70.22
2012-07-10,88.281425,88.552856,86.472855,86.887146,78.475517,127989400,83.66,82.01,70.37
2012-07-11,86.58857,86.808571,85.317146,86.347145,77.987793,117330500,83.87,82.07,70.51
2012-07-12,85.748573,86.209999,84.668571,85.557144,77.274277,107010400,84.06,82.11,70.65
2012-07-13,86.135712,86.741432,85.714287,86.424286,78.057465,77856800,84.3,82.17,70.8
2012-07-16,86.445717,87.374283,86.431427,86.701431,78.307785,75315100,84.53,82.24,70.95
2012-07-17,87.255714,87.35714,86.164284,86.705711,78.31163,73406200,84.68,82.36,71.1
2012-07-18,86.655716,86.905716,86.222855,86.608574,78.223915,63175000,84.82,82.46,71.26
2012-07-19,87.325714,87.907143,86.571426,87.760002,79.263878,109215400,85.02,82.6,71.44
2012-07-20,87.575714,87.777145,86.242859,86.328575,77.971016,99367800,85.21,82.7,71.6
2012-07-23,84.914284,86.557144,83.958572,86.261429,77.910362,121993900,85.36,82.79,71.76
2012-07-24,86.76857,87.097145,85.501427,85.845711,77.534904,141283100,85.58,82.89,71.92
2012-07-25,82.065712,82.971428,81.428574,82.138573,74.186653,219328200,85.6,82.94,72.07
2012-07-26,82.822861,82.914284,81.480003,82.125717,74.175034,101658200,85.6,83.0,72.2
2012-07-27,82.144287,83.690002,81.655716,83.594284,75.501434,100984100,85.72,83.11,72.33
2012-07-30,84.417145,85.634285,83.974289,85.004288,76.774933,94785600,85.8,83.3,72.47
2012-07-31,86.175713,87.385712,86.102859,87.251427,78.804535,115581900,85.93,83.53,72.62
2012-08-01,87.987144,88.057144,86.14286,86.687141,78.294853,96125400,85.98,83.66,72.75
2012-08-02,86.120003,87.241432,85.75,86.827141,78.421318,83039600,85.97,83.8,72.88
2012-08-03,87.66143,88.28286,87.365715,87.957146,79.441917,86230200,86.04,83.93,73.02
2012-08-06,88.184288,89.267143,87.894287,88.935715,80.32576,75525800,86.1,84.09,73.18
2012-08-07,88.96714,89.285713,88.291428,88.701431,80.114159,72611700,86.19,84.26,73.34
2012-08-08,88.484283,89.125717,88.157143,88.55143,79.978683,61176500,86.3,84.4,73.5
2012-08-09,88.264282,88.818573,88.257141,88.675713,80.434799,55410600,86.45,84.52,73.66
2012-08-10,88.387146,88.822861,88.385712,88.814285,80.560493,48734700,86.57,84.64,73.82
2012-08-13,89.055717,90.0,89.035713,90.0,81.636009,69708100,86.74,84.84,73.98
2012-08-14,90.267143,91.230003,90.029999,90.241432,81.855003,85042300,86.92,85.03,74.14
2012-08-15,90.185715,90.571426,89.678574,90.118568,81.743568,64335600,87.09,85.22,74.3
2012-08-16,90.172859,90.965714,90.071426,90.905716,82.457558,63633500,87.25,85.41,74.47
2012-08-17,91.428574,92.598572,91.258568,92.587143,83.982719,110690300,87.56,85.63,74.65
2012-08-20,92.858574,95.021431,92.842857,95.021431,86.190788,153346200,88.0,85.87,74.84
2012-08-21,95.831429,96.41143,92.904289,93.722855,85.012894,203179900,88.39,86.11,75.02
2012-08-22,93.488571,95.571426,92.587143,95.552856,86.672821,141330700,89.06,86.38,75.21
2012-08-23,95.158569,95.699997,94.449997,94.66143,85.864235,105032200,89.69,86.64,75.4
2012-08-24,94.215714,95.639999,93.650002,94.745712,85.940689,109335100,90.25,86.9,75.58
2012-08-27,97.141426,97.267143,96.220001,96.525711,87.555267,106752100,90.82,87.19,75.78
2012-08-28,96.425713,96.585716,95.809998,96.400002,87.441231,66854200,91.28,87.44,75.99
2012-08-29,96.464287,96.809998,96.085716,96.209999,87.268898,50701700,91.76,87.69,76.2
2012-08-30,95.805717,95.935715,94.692856,94.83857,86.02491,75674900,92.16,87.91,76.4
2012-08-31,95.321426,95.514282,93.89286,95.034286,86.202446,84580300,92.51,88.16,76.6
2012-09-04,95.108574,96.44857,94.928574,96.424286,87.463264,91973000,92.89,88.43,76.81
2012-09-05,96.510002,96.621429,95.657143,95.747147,86.84906,84093800,93.24,88.71,77.01
2012-09-06,96.167145,96.898575,95.828575,96.610001,87.631737,97799100,93.64,89.01,77.23
2012-09-07,96.864288,97.497147,96.538574,97.205711,88.172066,82416600,94.07,89.31,77.45
2012-09-10,97.207146,97.612854,94.585716,94.677139,85.878487,121999500,94.36,89.58,77.66
2012-09-11,95.015717,95.728569,93.785713,94.370003,85.599899,125995800,94.58,89.8,77.87
2012-09-12,95.264282,95.699997,93.714287,95.684288,86.792038,178058300,94.85,90.02,78.09
2012-09-13,96.767143,97.928574,96.395714,97.568573,88.501221,149590000,95.22,90.26,78.3
2012-09-14,98.565712,99.568573,98.269997,98.754288,89.576729,150118500,95.62,90.49,78.53
2012-09-17,99.907143,99.971428,99.230003,99.968575,90.678177,99507800,95.99,90.76,78.76
2012-09-18,99.982857,100.332855,99.488571,100.272858,90.954178,93375800,96.25,91.01,78.98
2012-09-19,100.03714,100.57,99.938568,100.300003,90.978806,81718700,96.58,91.28,79.21
2012-09-20,99.879997,100.008568,99.08857,99.814285,90.538239,84142100,96.79,91.55,79.42
2012-09-21,100.344284,100.724289,99.908569,100.012856,90.718315,142897300,97.06,91.84,79.65
2012-09-24,98.122856,99.302856,97.571426,98.684288,89.513222,159941600,97.26,92.08,79.86
2012-09-25,98.322861,98.968575,96.14286,96.220001,87.277954,129697400,97.24,92.27,80.06
2012-09-26,95.534286,96.098572,94.457146,95.025711,86.194664,144125800,97.17,92.44,80.26
2012-09-27,94.898575,97.452858,94.335716,97.331429,88.286095,148522500,97.23,92.65,80.46
2012-09-28,96.964287,97.30143,95.25,95.300003,86.443481,133777700,97.25,92.8,80.66
2012-10-01,95.879997,96.678574,93.785713,94.19857,85.444389,135898700,97.21,92.96,80.86
2012-10-02,94.544289,95.192856,92.949997,94.472855,85.693199,156998100,97.11,93.13,81.06
2012-10-03,94.980003,95.980003,94.66143,95.921425,87.007156,106070300,97.12,93.33,81.27
2012-10-04,95.89286,96.321426,95.078575,95.257141,86.404594,92681400,97.05,93.59,81.47
2012-10-05,95.028572,95.14286,93.040001,93.227142,84.56324,148501500,96.85,93.81,81.66
2012-10-08,92.41143,92.508568,90.872856,91.167145,82.694695,159498500,96.68,93.96,81.83
2012-10-09,91.235718,91.498573,89.078575,90.835716,82.394043,209649300,96.5,94.08,82.0
2012-10-10,91.391426,92.139999,91.0,91.558571,83.049736,127589000,96.29,94.17,82.17
2012-10-11,92.35714,92.457146,89.728569,89.728569,81.389793,136520300,95.9,94.23,82.33
2012-10-12,89.937141,90.76857,89.328575,89.958572,81.598427,115003700,95.46,94.29,82.49
2012-10-15,90.335716,90.732857,89.121429,90.68,82.252823,108125500,95.0,94.34,82.65
2012-10-16,90.767143,92.900002,90.14286,92.827141,84.200417,137442900,94.63,94.42,82.83
2012-10-17,92.695717,93.255714,92.0,92.087143,83.529182,97259400,94.22,94.49,83.0
2012-10-18,91.370003,91.722855,90.0,90.377144,81.978119,119156100,93.74,94.53,83.15
2012-10-19,90.150002,90.252853,87.08857,87.120003,79.023666,186021500,93.1,94.5,83.29
2012-10-22,87.488571,90.76857,87.251427,90.575714,82.158211,136682700,92.69,94.53,83.44
2012-10-23,90.14286,90.557144,87.385712,87.622856,79.479767,176786400,92.26,94.48,83.58
2012-10-24,88.777145,89.507141,87.234283,88.118568,79.929436,139631800,91.92,94.44,83.72
2012-10-25,88.571426,88.85714,86.507141,87.077141,78.984772,164081400,91.41,94.38,83.85
2012-10-26,87.061432,87.714287,84.428574,86.285713,78.266899,254608200,90.95,94.29,83.98
2012-10-31,84.982857,85.994286,83.957146,85.045715,77.142151,127500800,90.5,94.14,84.1
2012-11-01,85.459999,86.14286,84.881432,85.220001,77.300232,90324500,90.03,93.94,84.23
2012-11-02,85.127144,85.278572,82.10714,82.400002,74.742294,149843400,89.36,93.71,84.33
2012-11-05,83.360001,83.96714,82.514282,83.517143,75.755615,132283900,88.77,93.47,84.44
2012-11-06,84.318573,84.391426,82.870003,83.264282,75.526268,93729300,88.27,93.25,84.56
2012-11-07,81.977142,82.077141,79.39286,79.714287,72.636436,198412200,87.7,92.94,84.65
2012-11-08,80.089996,80.318573,76.470001,76.821426,70.000412,264036500,87.0,92.55,84.74
2012-11-09,77.202858,79.26857,76.245712,78.151428,71.212341,232478400,86.33,92.19,84.81
2012-11-12,79.164284,79.214287,76.949997,77.547142,70.66172,128950500,85.72,91.81,84.88
2012-11-13,76.987144,78.639999,76.622856,77.557144,70.67083,133237300,85.1,91.47,84.95
2012-11-14,77.928574,78.207146,76.597145,76.697144,69.887184,119292600,84.4,91.1,85.01
2012-11-15,76.790001,77.071426,74.660004,75.08857,68.421417,197477700,83.51,90.67,85.06
2012-11-16,75.028572,75.714287,72.25,75.382858,68.689575,316723400,82.68,90.27,85.11
2012-11-19,77.244286,81.071426,77.125717,80.818573,73.642654,205829400,82.2,89.95,85.19
2012-11-20,81.701431,81.707146,79.225716,80.129997,73.015221,160688500,81.85,89.61,85.26
2012-11-21,80.60714,81.052856,79.514282,80.242859,73.11808,93250500,81.34,89.32,85.33
2012-11-23,81.024284,81.714287,80.371429,81.64286,74.393761,68206600,81.04,89.07,85.4
2012-11-26,82.271431,84.285713,81.958572,84.218575,76.740776,157644900,80.84,88.84,85.48
2012-11-27,84.221428,84.345711,82.871429,83.540001,76.122467,133332500,80.66,88.56,85.55
2012-11-28,82.46714,83.685715,81.751427,83.277145,75.882942,130216100,80.51,88.25,85.61
2012-11-29,84.317146,84.89286,83.60714,84.194283,76.718651,128674700,80.47,87.93,85.67
2012-11-30,83.827141,84.057144,83.239998,83.611427,76.187553,97829900,80.39,87.6,85.73
2012-12-03,84.807144,84.941429,83.64286,83.741432,76.306,91070000,80.46,87.27,85.79
2012-12-04,83.114288,83.114288,81.732857,82.264282,74.960014,139267100,80.4,86.92,85.84
2012-12-05,81.272858,81.321426,76.96714,76.970001,70.135803,261159500,80.08,86.45,85.87
2012-12-06,75.562859,79.044289,74.089996,78.177139,71.235771,294303100,80.0,86.04,85.89
2012-12-07,79.057144,79.314285,75.714287,76.178574,69.41465,196760200,79.97,85.64,85.91
2012-12-10,75.0,76.93,74.511429,75.688568,68.968155,157621100,79.85,85.26,85.92
2012-12-11,77.110001,78.508568,76.767143,77.341431,70.474274,148086400,79.84,84.86,85.93
2012-12-12,78.252853,78.285713,76.610001,77.0,70.163162,121786000,79.81,84.49,85.94
2012-12-13,75.878571,76.805717,75.114288,75.669998,68.951241,156314900,79.76,84.12,85.94
2012-12-14,73.535713,74.01857,72.225716,72.827141,66.360809,252394800,79.65,83.69,85.91
2012-12-17,72.704285,74.285713,71.604286,74.118568,67.537552,189401800,79.58,83.25,85.9
2012-12-18,75.0,76.414284,74.321426,76.271431,69.499268,156421300,79.36,82.87,85.89
2012-12-19,75.924286,76.242859,75.071426,75.187141,68.511261,112342300,79.11,82.51,85.88
2012-12-20,75.714287,75.742859,74.125717,74.53286,67.915077,120422400,78.82,82.18,85.88
2012-12-21,73.209999,74.238571,72.891426,74.190002,67.602654,149067100,78.45,81.85,85.87
2012-12-24,74.335716,74.89286,74.101425,74.309998,67.711983,43938300,77.95,81.5,85.85
2012-12-26,74.14286,74.208572,73.017143,73.285713,66.778664,75609100,77.44,81.17,85.83
2012-12-27,73.362854,73.75,72.094284,73.580002,67.046814,113780100,76.96,80.84,85.8
2012-12-28,72.898575,73.497147,72.58857,72.798569,66.334755,88569600,76.39,80.49,85.76
2012-12-31,72.932854,76.485718,72.714287,76.024284,69.274055,164873100,76.01,80.15,85.72
2013-01-02,79.117142,79.285713,77.375717,78.432854,71.468773,140129500,75.74,79.88,85.69
2013-01-03,78.26857,78.524284,77.285713,77.442856,70.566681,88241300,75.5,79.62,85.66
2013-01-04,76.709999,76.947144,75.118568,75.285713,68.601067,148583400,75.42,79.38,85.61
2013-01-07,74.571426,75.614288,73.599998,74.842857,68.197525,121039100,75.25,79.07,85.55
2013-01-08,75.601425,75.984283,74.464287,75.044289,68.381073,114676800,75.19,78.82,85.5
2013-01-09,74.64286,75.001427,73.71286,73.871429,67.312347,101901100,75.1,78.53,85.44
2013-01-10,75.507141,75.531425,73.645714,74.78714,68.146774,150286500,74.98,78.28,85.39
2013-01-11,74.428574,75.045715,74.145714,74.328575,67.72892,87626700,74.84,78.05,85.32
2013-01-14,71.811432,72.5,71.215714,71.678574,65.314217,183551900,74.64,77.78,85.24
2013-01-15,71.185715,71.284286,69.054283,69.417145,63.253586,219193100,74.47,77.46,85.15
2013-01-16,70.662857,72.777145,70.35714,72.298569,65.879166,172701200,74.38,77.26,85.08
2013-01-17,72.901428,72.964287,71.718575,71.811432,65.435265,113419600,74.16,77.03,85.01
2013-01-18,71.21714,71.745712,70.914284,71.428574,65.086411,118230700,73.97,76.79,84.92
2013-01-22,72.080002,72.554283,70.947144,72.110001,65.707321,115386600,73.85,76.64,84.83
2013-01-23,72.687141,73.57,72.110001,73.43,66.910133,215377400,73.81,76.57,84.75
2013-01-24,65.714287,66.53286,64.321426,64.35714,58.642857,365213100,73.31,76.29,84.62
2013-01-25,64.527145,65.175713,62.142857,62.84,57.260406,302006600,72.79,76.0,84.48
2013-01-28,62.547142,64.744286,62.265713,64.261429,58.55563,196379400,72.32,75.73,84.36
2013-01-29,65.5,65.742859,64.58857,65.46714,59.654289,142789500,71.96,75.51,84.24
2013-01-30,65.285713,66.085716,64.928574,65.261429,59.466827,104288800,71.42,75.31,84.12
2013-01-31,65.28286,65.611427,64.997147,65.07,59.292412,79833600,70.75,75.11,84.01
2013-02-01,65.587143,65.639999,64.050003,64.802856,59.049,134871100,70.12,74.79,83.92
2013-02-04,64.844284,65.134285,63.142857,63.188572,57.578033,119279300,69.51,74.45,83.8
2013-02-05,63.435715,65.677139,63.174286,65.405716,59.59832,143336900,69.04,74.15,83.69
2013-02-06,65.209999,66.64286,64.654289,65.335716,59.534538,148426600,68.56,73.82,83.6
2013-02-07,66.178574,67.14286,64.874283,66.888573,61.304733,176145200,68.21,73.48,83.52
2013-02-08,67.714287,68.401428,66.89286,67.854286,62.189838,158289600,67.86,73.16,83.46
2013-02-11,68.071426,69.277145,67.60714,68.561432,62.837944,129372600,67.57,72.87,83.4
2013-02-12,68.501427,68.91143,66.82,66.842857,61.262833,152263300,67.33,72.52,83.3
2013-02-13,66.744286,67.662857,66.174286,66.715714,61.146301,118801900,67.2,72.18,83.2
2013-02-14,66.360001,67.377144,66.288574,66.655716,61.091309,88818800,66.91,71.84,83.1
2013-02-15,66.978569,67.165718,65.702858,65.737144,60.249424,97936300,66.61,71.51,83.01
2013-02-19,65.871429,66.104286,64.835716,65.71286,60.227173,108945900,66.32,71.29,82.92
2013-02-20,65.384285,65.384285,64.114288,64.121429,58.768589,119075600,65.93,71.01,82.83
2013-02-21,63.714287,64.167145,63.259998,63.722858,58.403282,111795600,65.44,70.76,82.73
2013-02-22,64.178574,64.514282,63.799999,64.401428,59.025204,82663700,65.44,70.53,82.65
2013-02-25,64.835716,65.017143,63.224285,63.257141,57.976456,93144800,65.46,70.25,82.56
2013-02-26,63.402859,64.505714,62.522858,64.138573,58.784306,125374900,65.46,69.99,82.47
2013-02-27,64.061432,64.634285,62.950001,63.509998,58.208202,146837600,65.36,69.75,82.38
2013-02-28,63.435715,63.98143,63.057144,63.057144,57.793148,80628800,65.25,69.55,82.29
2013-03-01,62.57143,62.597141,61.425713,61.495716,56.362072,138112100,65.07,69.3,82.19
2013-03-04,61.114285,61.171429,59.857143,60.007141,54.997757,145688900,64.83,68.98,82.09
2013-03-05,60.21143,62.169998,60.107143,61.591427,56.449787,159608400,64.75,68.7,82.01
2013-03-06,62.072857,62.17857,60.632858,60.808571,55.732277,115062500,64.52,68.43,81.92
2013-03-07,60.642857,61.715714,60.151428,61.511429,56.376469,117118400,64.33,68.18,81.85
2013-03-08,61.400002,62.204285,61.23,61.674286,56.52573,97870500,64.07,67.92,81.78
2013-03-11,61.392857,62.715714,60.734287,62.552856,57.330956,118559000,63.8,67.71,81.69
2013-03-12,62.228573,62.697144,61.081429,61.204285,56.094959,116477900,63.44,67.46,81.6
2013-03-13,61.207142,62.07143,60.765713,61.192856,56.084484,101387300,63.15,67.23,81.5
2013-03-14,61.832859,62.091427,61.492859,61.785713,56.627857,75968900,62.91,66.94,81.4
2013-03-15,62.561428,63.46143,62.464287,63.380001,58.089058,160990200,62.74,66.64,81.32
2013-03-18,63.064285,65.351425,63.028572,65.102859,59.668091,151549300,62.71,66.4,81.23
2013-03-19,65.64286,65.852859,64.071426,64.927139,59.507042,131693800,62.67,66.19,81.15
2013-03-20,65.345711,65.375717,64.227142,64.582855,59.191498,77165200,62.7,65.98,81.06
2013-03-21,64.317146,65.425713,64.300003,64.675713,59.2766,95813900,62.74,65.78,80.98
2013-03-22,64.940002,66.014282,64.730003,65.987144,60.478561,98776300,62.82,65.62,80.91
2013-03-25,66.384285,67.135712,65.968575,66.225716,60.697208,125283900,62.97,65.45,80.83
2013-03-26,66.491432,66.548569,65.790001,65.877144,60.377747,73573500,63.06,65.28,80.76
2013-03-27,65.208572,65.257141,64.389999,64.582855,59.191498,82809300,63.11,65.14,80.67
2013-03-28,64.260002,64.545715,63.08857,63.237144,57.958122,110709900,63.12,65.01,80.57
2013-04-01,63.128571,63.385715,61.105713,61.272858,56.157814,97433000,63.11,64.79,80.47
2013-04-02,61.085712,62.591427,60.914288,61.398571,56.273026,132379800,63.18,64.58,80.37
2013-04-03,61.624287,62.468571,61.472858,61.712856,56.561077,90804000,63.18,64.39,80.27
2013-04-04,61.965714,62.142857,60.75,61.102856,56.001999,89611900,63.2,64.17,80.16
2013-04-05,60.642857,60.707142,59.954285,60.457142,55.410194,95923800,63.15,63.91,80.05
2013-04-08,60.692856,61.07143,60.355713,60.887142,55.804298,75207300,63.11,63.84,79.94
2013-04-09,60.908573,61.214287,60.392857,60.997143,55.905109,76653500,63.03,63.8,79.83
2013-04-10,61.157143,62.437141,60.85857,62.241428,57.045521,93982000,63.08,63.76,79.72
2013-04-11,61.959999,62.57,61.599998,62.047142,56.867455,82091100,63.12,63.7,79.62
2013-04-12,62.021427,62.021427,61.298573,61.400002,56.274345,59653300,63.1,63.62,79.51
2013-04-15,61.0,61.127144,59.935715,59.978573,54.971573,79380000,62.93,63.52,79.4
2013-04-16,60.224285,60.944286,60.081429,60.89143,55.808224,76442800,62.72,63.44,79.3
2013-04-17,60.03857,60.085712,56.872856,57.542858,52.739201,236264000,62.35,63.33,79.17
2013-04-18,57.855713,57.970001,55.677143,56.007141,51.331673,166574800,61.93,63.14,79.05
2013-04-19,55.424286,57.085712,55.014286,55.790001,51.132664,152318600,61.48,62.95,78.91
2013-04-22,56.091427,57.457142,55.895714,56.952858,52.198452,107480100,61.03,62.75,78.77
2013-04-23,57.712856,58.34,56.972858,58.01857,53.17519,166059600,60.62,62.55,78.63
2013-04-24,56.220001,59.32143,56.07143,57.922855,53.087463,242412800,60.22,62.34,78.49
2013-04-25,58.747143,59.134285,58.142857,58.34,53.469784,96209400,59.91,62.17,78.35
2013-04-26,58.544285,59.824287,58.32143,59.599998,54.624603,191024400,59.73,62.03,78.2
2013-04-29,60.064285,61.945713,60.0,61.445713,56.316235,160081600,59.74,61.92,78.08
2013-04-30,62.157143,63.607143,61.724285,63.254284,57.973831,172884600,59.83,61.87,77.96
2013-05-01,63.494286,63.561428,62.055714,62.755714,57.516872,126727300,59.88,61.81,77.85
2013-05-02,63.111427,64.084282,62.947144,63.645714,58.332584,105457100,60.01,61.8,77.73
2013-05-03,64.472855,64.747147,64.164284,64.28286,58.916534,90325200,60.2,61.81,77.62
2013-05-06,65.101425,66.028572,64.901428,65.815712,60.32143,124160400,60.45,61.84,77.52
2013-05-07,66.424286,66.535713,64.814285,65.522858,60.053032,120938300,60.67,61.89,77.41
2013-05-08,65.577141,66.48143,65.115715,66.262856,60.731247,118149500,60.87,61.93,77.3
2013-05-09,65.687141,66.14286,65.082855,65.252853,60.201416,99621900,61.03,61.97,77.2
2013-05-10,65.424286,65.672859,64.354286,64.709999,59.700584,83713000,61.2,62.0,77.09
2013-05-13,64.501427,65.414284,64.5,64.96286,59.933872,79237200,61.45,62.07,76.99
2013-05-14,64.835716,65.028572,63.164288,63.408573,58.499912,111779500,61.57,62.14,76.89
2013-05-15,62.737144,63.0,60.337143,61.264286,56.521614,185403400,61.76,62.13,76.79
2013-05-16,60.462856,62.549999,59.842857,62.082859,57.276825,150801000,62.06,62.15,76.68
2013-05-17,62.721428,62.869999,61.572857,61.894287,57.102844,106976100,62.37,62.16,76.57
2013-05-20,61.701427,63.685715,61.442856,63.275715,58.377335,112894600,62.69,62.19,76.45
2013-05-21,62.592857,63.639999,62.028572,62.808571,57.946354,114005500,62.93,62.2,76.33
2013-05-22,63.435715,64.050003,62.602856,63.049999,58.16909,110759600,63.18,62.24,76.21
2013-05-23,62.278572,63.737144,62.255714,63.162857,58.273209,88255300,63.42,62.28,76.08
2013-05-24,62.978573,63.665714,62.908573,63.592857,58.669918,69041700,63.62,62.31,75.96
2013-05-28,64.271431,64.444283,62.978573,63.062859,58.18095,96536300,63.7,62.31,75.83
2013-05-29,62.857143,63.92857,62.771427,63.564285,58.643562,82644100,63.72,62.27,75.7
2013-05-30,63.664288,64.928574,63.501427,64.511429,59.517384,88379900,63.81,62.27,75.58
2013-05-31,64.64286,65.300003,64.214287,64.247147,59.273563,96075700,63.84,62.26,75.46
2013-06-03,64.389999,64.622856,63.21143,64.388573,59.404041,93088100,63.84,62.25,75.33
2013-06-04,64.745712,64.918571,63.912857,64.187141,59.218201,73182200,63.76,62.22,75.2
2013-06-05,63.664288,64.388573,63.387142,63.587143,58.664639,72647400,63.66,62.17,75.07
2013-06-06,63.638573,63.857143,62.007141,62.637142,57.788189,104233500,63.48,62.1,74.93
2013-06-07,62.357143,63.32,61.824287,63.115715,58.229721,101133900,63.38,62.07,74.78
2013-06-10,63.532856,64.154289,62.400002,62.69857,57.844868,112538300,63.28,62.06,74.62
2013-06-11,62.248573,63.251427,61.902859,62.514286,57.674843,71528100,63.15,62.09,74.46
2013-06-12,62.785713,63.035713,61.642857,61.741428,56.961819,66306800,63.07,62.09,74.29
2013-06-13,61.785713,62.44857,61.25,62.279999,57.458694,71458100,63.12,62.1,74.13
2013-06-14,62.200001,62.327145,61.214287,61.435715,56.679771,67966500,63.09,62.11,73.97
2013-06-17,61.634285,62.242859,61.48,61.714287,56.936783,64853600,63.08,62.14,73.79
2013-06-18,61.651428,62.128571,61.458572,61.681427,56.906464,48756400,63.0,62.15,73.62
2013-06-19,61.628571,61.665714,60.42857,60.42857,55.750591,77735000,62.88,62.14,73.44
2013-06-20,59.900002,60.854286,59.310001,59.548573,54.938721,89327700,62.71,62.09,73.26
2013-06-21,59.784286,60.0,58.299999,59.07143,54.498512,120279600,62.5,62.03,73.08
2013-06-24,58.200001,58.380001,56.864285,57.505714,53.054005,120186500,62.2,61.95,72.89
2013-06-25,57.957142,58.255714,56.975716,57.51857,53.065857,78540700,61.92,61.9,72.7
2013-06-26,57.700001,57.827145,56.522858,56.867142,52.464867,91931000,61.58,61.82,72.5
2013-06-27,57.035713,57.341427,56.220001,56.254284,51.899441,84311500,61.17,61.79,72.29
2013-06-28,55.908573,57.181427,55.552856,56.647144,52.261902,144629100,60.79,61.81,72.1
2013-07-01,57.527142,58.895714,57.317142,58.459999,53.934414,97763400,60.49,61.86,71.92
2013-07-02,58.565716,60.232857,58.495716,59.784286,55.156181,117466300,60.27,61.92,71.74
2013-07-03,60.122856,60.425713,59.635715,60.114285,55.460636,60232200,60.1,61.96,71.56
2013-07-05,60.055714,60.470001,59.335712,59.631428,55.015156,68506200,59.95,61.99,71.36
2013-07-08,60.015713,60.142857,58.664288,59.292858,54.702801,74534600,59.76,62.01,71.16
2013-07-09,59.085712,60.5,58.625713,60.335712,55.664921,88146100,59.64,62.03,70.96
2013-07-10,59.942856,60.685715,59.75,60.104286,55.451416,70351400,59.52,62.0,70.76
2013-07-11,60.421429,61.17857,60.167141,61.041428,56.31601,81573100,59.49,61.95,70.56
2013-07-12,61.092857,61.398571,60.487144,60.93,56.213207,69890800,59.42,61.92,70.37
2013-07-15,60.715714,61.637142,60.685715,61.062859,56.335766,60479300,59.4,61.87,70.18
2013-07-16,60.931427,61.529999,60.595715,61.457142,56.699543,54134500,59.39,61.81,70.01
2013-07-17,61.385715,61.745716,61.174286,61.472858,56.714043,49747600,59.38,61.72,69.84
